,city,lat,lon,population
4746,San Rafael,-34.6175,-68.3356,107997.0
4765,Bento Gonçalves,-29.1708,-51.5189,107278.0
4784,Morón,-34.65,-58.6167,99066.0
4789,Yopal,5.3306,-72.3906,106822.0
4798,Patos,-7.0244,-37.28,106314.0
4799,La Banda,-27.7333,-64.25,106441.0
4803,Passos,-20.7189,-46.61,106290.0
4813,Vespasiano,-19.6919,-43.9228,104527.0
4816,Lo Barnechea,-33.35,-70.5167,105833.0
4818,Ariquemes,-9.9161,-63.0408,105896.0
4819,Paço do Lumiar,-2.5319,-44.1078,105121.0
4868,Trindade,-16.6489,-49.4889,104488.0
4875,Arapongas,-23.4189,-51.4239,104150.0
4876,Villa Luzuriaga,-34.6667,-58.5833,94403.0
4879,Caseros,-34.6167,-58.5333,95785.0
4887,Coronel Fabriciano,-19.5189,-42.6289,103694.0
4890,Açailandia,-4.9469,-47.505,104047.0
4898,Santa Rosa,-36.6203,-64.2906,103860.0
4906,Libertad,-34.6833,-58.6833,100324.0
4925,Burzaco,-34.8167,-58.3667,98859.0
4930,Araxá,-19.5928,-46.9408,103287.0
4931,Almirante Tamandaré,-25.325,-49.31,103204.0
4933,São Lourenço da Mata,-8.0019,-35.0178,102895.0
4964,Igarassu,-7.8339,-34.9058,102021.0
4976,Santo Antônio de Jesus,-12.9692,-39.2611,101548.0
4977,Assis,-22.6619,-50.4119,101597.0
4989,Trinidad,-14.8333,-64.9,101454.0
4991,Balsas,-7.5328,-46.0358,101456.0
5013,Muriaé,-21.1308,-42.3658,100765.0
5016,Umuarama,-23.7658,-53.325,100676.0
5024,Mairiporã,-23.3189,-46.5869,100179.0
5038,Formosa,-15.5369,-47.3339,100085.0
5041,Bacabal,-4.225,-44.78,100014.0
5050,Bayeux,-7.1333,-34.9333,96140.0
5057,Ciudad General Belgrano,-34.7261,-58.5289,92957.0
5074,San Joaquín,-33.5,-70.6167,94492.0
5075,Tumbes,-3.5708,-80.4597,96946.0
5087,Arauca,7.0903,-70.7617,96814.0
5088,La Reina,-33.45,-70.55,92787.0
5093,San Francisco Solano,-34.7667,-58.3167,91322.0
5103,Río Gallegos,-51.6333,-69.2333,95796.0
5119,Monte Chingolo,-34.7333,-58.35,85060.0
5127,Brusque,-27.13,-48.93,88284.0
5131,Itanhaém,-24.1831,-46.7889,90385.0
5162,Remedios de Escalada,-34.7167,-58.4,81465.0
5163,Babahoyo,-1.8167,-79.5167,90191.0
5202,Coronel Oviedo,-25.45,-56.44,88101.0
5208,Sabaneta,6.1508,-75.615,82375.0
5211,San Juan de los Morros,9.901,-67.354,87739.0
5218,Maldonado,-34.9088,-54.9581,86782.0
5222,Ezpeleta,-34.7517,-58.2344,79557.0
5226,Villa Celina,-34.7006,-58.4825,78699.0
5229,Tucupita,9.0575,-62.0452,86487.0
5251,Puerto Maldonado,-12.6,-69.1833,85024.0
5253,Chaguanas,10.5144,-61.4075,83489.0
5277,Esteio,-29.8608,-51.1789,80755.0
5299,Campo Formoso,-10.5089,-40.3208,72271.0
5327,Paysandú,-32.32,-58.0756,76429.0
5337,Puerto Ayacucho,5.6631,-67.6264,80000.0
5350,Lomas del Mirador,-34.6667,-58.5297,71479.0
5396,Las Piedras,-34.7167,-56.2167,71268.0
5421,Bella Vista,-34.5333,-58.6667,72000.0
5448,San Andrés,12.5847,-81.7006,71946.0
5490,San Antonio,-25.3797,-57.6097,69976.0
5500,Abancay,-13.6333,-72.8833,72277.0
5504,Wilde,-34.7,-58.3167,65881.0
5514,La Chorrera,8.8792,-79.7822,68896.0
5556,Encarnación,-27.3333,-55.8667,69868.0
5560,Moquegua,-17.2,-70.9333,69882.0
5564,Rivera,-30.9025,-55.5506,64465.0
5580,San José del Guaviare,2.5653,-72.6386,68878.0
5584,Villa Domínico,-34.6917,-58.3333,62315.0
5598,Areguá,-25.3,-57.4169,67487.0
5608,Cabedelo,-6.9808,-34.8339,65634.0
5637,Los Polvorines,-34.5,-58.7,60867.0
5672,Euclides da Cunha,-10.5078,-39.0139,60666.0
5696,Latacunga,-0.9333,-78.6167,63842.0
5759,Coyhaique,-45.5712,-72.0685,61210.0
5768,Rafael Calzada,-34.7833,-58.3667,56419.0
5806,Tacuarembó,-31.7144,-55.9828,54755.0
5821,Viedma,-40.8,-63.0,59122.0
5823,Cerro de Pasco,-10.6864,-76.2625,58899.0
5832,Mineiros,-17.5689,-52.5508,52935.0
5850,San Fernando,10.2833,-61.4667,55419.0
5880,Melo,-32.3667,-54.1833,51830.0
5890,Ushuaia,-54.8072,-68.3044,56956.0
5963,Tulcán,0.8117,-77.7186,53558.0
6050,Longchamps,-34.8596,-58.387,47622.0
6070,Villa Alsina,-34.6667,-58.4167,41155.0
6080,Moyobamba,-6.0333,-76.9667,50073.0
6096,Huancavelica,-12.785,-74.9714,49570.0
6101,Couva,10.4167,-61.45,48858.0
6113,San Isidro,-34.4667,-58.5167,43595.0
6117,José Mármol,-34.7833,-58.3667,41109.0
6131,Nueva Loja,0.0844,-76.8911,48562.0
6142,Mercedes,-33.25,-58.0319,41974.0
6163,New Amsterdam,6.25,-57.5167,46874.0
6173,Chitré,7.9667,-80.4333,46191.0
6180,Santiago,8.1004,-80.9833,45955.0
6197,Artigas,-30.4028,-56.4704,40658.0
6202,Cobija,-11.0183,-68.7537,46267.0
6238,Lecherías,10.1889,-64.6951,36450.0
6253,Concepción,-23.4025,-57.4414,45068.0
6291,Haedo,-34.65,-58.6,37745.0
6302,Munro,-34.5333,-58.5167,35844.0
6316,Minas,-34.3667,-55.2333,38446.0
6343,Dock Sur,-34.6417,-58.3478,35897.0
6354,San José,-34.3333,-56.7167,36747.0
6365,Placilla de Peñuelas,-33.1156,-71.5678,39344.0
6381,Villa Adelina,-34.5175,-58.5475,35307.0
6386,Villarrica,-25.75,-56.4333,41157.0
6405,Puerto Francisco de Orellana,-0.4625,-76.9842,40730.0
6455,Santa Elena,-2.2267,-80.8583,39681.0
6468,Florida,-34.1,-56.2167,33639.0
6482,Durazno,-33.3833,-56.5167,34368.0
6503,Riacho de Santana,-13.6089,-42.9389,36039.0
6520,Trujillo,9.3658,-70.4369,38110.0
6540,Salto del Guairá,-24.02,-54.34,37600.0
6680,San Pedro de Ycuamandiyú,-24.1,-57.0833,35021.0
6707,Azogues,-2.7333,-78.8333,33848.0
6757,Adrogue,-34.8,-58.3833,28265.0
6768,Pilar,-26.8569,-58.3039,32810.0
6793,Leticia,-4.215,-69.9411,32450.0
6806,Chachapoyas,-6.2167,-77.85,32026.0
6827,Pompeu,-19.2239,-44.935,29105.0
6849,Ipu,-4.3196,-40.7201,26678.0
6855,Pando,-34.7167,-55.9583,25949.0
6894,Avellaneda,-34.6625,-58.3678,24313.0
6931,Vicente López,-34.5333,-58.475,22419.0
6939,Treinta y Tres,-33.2308,-54.3822,25477.0
6949,Arapoti,-24.1578,-49.8269,25855.0
6953,Colonia del Sacramento,-34.4714,-57.8442,26231.0
6977,Linden,6.0,-58.3,29298.0
6980,Rocha,-34.4833,-54.35,25422.0
6990,Penonomé,8.51,-80.36,28766.0
7027,Tapiales,-34.7058,-58.5047,23586.0
7036,Mitú,1.2503,-70.235,28382.0
7050,Don Bosco,-34.7,-58.2833,20876.0
7091,Itambé,-15.245,-40.6239,23327.0
7193,Fray Bentos,-33.1333,-58.3,24406.0
7202,Puyo,-1.483,-77.987,24881.0
7260,Rawson,-43.3,-65.1,24616.0
7290,Villa Sarmiento,-34.6333,-58.5667,17481.0
7319,Guaranda,-1.6056,-79.0031,23874.0
7338,Tanki Leendert,12.5418,-70.022,21495.0
7355,Tena,-0.989,-77.8159,23307.0
7445,Caacupé,-25.387,-57.14,21696.0
7453,Mocoa,1.1492,-76.6464,22035.0
7456,Bella Unión,-30.26,-57.5992,19100.0
7477,Aldo Bonzi,-34.7083,-58.5181,18175.0
7482,Carmelo,-33.9999,-58.2847,18041.0
7523,Santa Lucía,-34.4525,-56.3964,16742.0
7548,Dolores,-33.5333,-58.2167,15753.0
7551,Canelones,-34.5228,-56.2778,19865.0
7627,Inírida,3.8708,-67.9211,19816.0
7661,Macas,-2.3,-78.1167,18984.0
7692,Paraguarí,-25.62,-57.16,18881.0
7712,Pedreiras,-4.5696,-44.67,13638.0
7733,Progreso,-34.665,-56.2194,16244.0
7764,Filadelfia,-22.3333,-60.0167,18210.0
7780,Tunapuna,10.6333,-61.3833,17650.0
7888,Cachoeira Alta,-18.7628,-50.9419,10553.0
7900,Puerto Carreño,6.1889,-67.4858,16763.0
7911,Elesbão Veloso,-6.2019,-42.14,14512.0
7924,Villa Hayes,-25.09,-57.53,15643.0
7993,Bartica,6.4,-58.6167,8532.0
8077,Libertad,-34.6333,-56.6192,11458.0
8145,Malvinas Argentinas,-31.3697,-64.0531,12187.0
8282,Nieuw Nickerie,5.9261,-56.9731,12818.0
8336,Lagamar,-18.1778,-46.8078,7600.0
8357,Nueva Palmira,-33.87,-58.408,9857.0
8377,Zamora,-4.0692,-78.9567,12386.0
8389,Las Tablas,7.7604,-80.28,11358.0
8416,Chuy,-33.6987,-53.4638,9675.0
8579,Salinas,-34.7751,-55.8402,8626.0
8612,Lascano,-33.6731,-54.2078,7645.0
8620,Siparia,10.1333,-61.5,10254.0
8683,Castillos,-34.1989,-53.8575,7541.0
8716,Joaquín Suárez,-34.7336,-56.0367,6570.0
8761,Sauce,-34.6469,-56.0628,6132.0
8856,Brokopondo,5.0404,-55.02,8340.0
8912,San Juan Bautista,-26.68,-57.15,7882.0
8967,Tala,-34.3436,-55.7617,5089.0
9139,Caazapá,-26.2,-56.38,5504.0
9163,Albina,5.5,-54.05,5247.0
9204,Nieuw Amsterdam,5.91,-55.07,4935.0
9287,Groningen,5.797,-55.481,3216.0
9302,Lethem,3.3833,-59.8,3000.0
9303,Mabaruma,8.2,-59.7833,2972.0
9310,Arima,10.6374,-61.2823,
9334,Fuerte Olimpo,-21.0696,-57.9,2475.0
9357,Onverwacht,5.6,-55.2,2105.0
9387,La Palma,8.3982,-78.1402,1845.0
9399,Totness,5.8904,-56.32,1685.0
9431,Vreed-en-Hoop,6.8,-58.1833,
9492,Scarborough,11.1811,-60.7333,
9504,Diego Martin,10.7167,-61.5667,
9507,Point Fortin,10.1741,-61.6841,
9526,Aranguez,10.6472,-61.4461,
9643,Debe,10.2,-61.45,
9804,Princes Town,10.2667,-61.3833,
9839,Lelydorp,5.7,-55.2333,
9913,Sangre Grande,10.5667,-61.1333,
9915,Kralendijk,12.1517,-68.2761,
9928,Fort Wellington,6.3909,-57.6038,
9983,Rio Claro,10.3059,-61.1756,
10004,Buabidi,8.4746,-81.6983,
10043,Gaigirgordub,9.5583,-78.9483,10.0
10107,Mahdia,5.2667,-59.15,
10108,Unión Chocó,8.0778,-77.5583,
10137,Leme,-22.1858,-47.39,99388.0
10152,Chía,4.8633,-74.0528,97896.0
10153,Breves,-1.6819,-50.48,99080.0
10162,Zárate,-34.0833,-59.0333,98522.0
10165,Itaituba,-4.2758,-55.9839,98485.0
10169,Paulínia,-22.7611,-47.1542,97702.0
10184,Tubarão,-28.4669,-49.0069,97235.0
10187,Valença,-13.37,-39.0728,97305.0
10188,Yacuiba,-22.0139,-63.6778,97296.0
10190,Ituiutaba,-18.9689,-49.465,97171.0
10191,Tucuruí,-3.7678,-49.6728,97128.0
10193,Jamundí,3.2608,-76.5394,96993.0
10195,Itacoatiara,-3.1428,-58.4439,97122.0
10198,Buin,-33.7333,-70.75,96614.0
10199,Barra do Piraí,-22.47,-43.8258,96865.0
10202,Caieiras,-23.3644,-46.7408,95780.0
10203,Cambé,-23.2758,-51.2778,96733.0
10208,Japeri,-22.6428,-43.6528,95492.0
10209,Iguatu,-6.3589,-39.2989,96495.0
10222,Erechim,-27.6339,-52.2739,96087.0
10234,Itaperuna,-21.205,-41.8878,95841.0
10245,Guaíba,-30.1139,-51.325,95204.0
10250,Rubio,7.7,-72.35,95041.0
10262,Lagarto,-10.9169,-37.65,94861.0
10285,Manacapuru,-3.3,-60.6206,94175.0
10292,Itaúna,-20.075,-44.5758,93847.0
10298,Vilhena,-12.7406,-60.1458,93745.0
10303,Piraquara,-25.4419,-49.0628,93207.0
10306,Trelew,-43.2533,-65.3094,93442.0
10322,Rafaela,-31.2667,-61.4833,92945.0
10325,Itumbiara,-18.42,-49.2178,92883.0
10330,Itapeva,-23.9819,-48.8758,92710.0
10339,Yumbo,3.5778,-76.4944,92192.0
10346,Lavras,-21.245,-45.0,92200.0
10349,Mosquera,4.7078,-74.2328,91282.0
10361,Mogi Mirim,-22.4319,-46.9578,91483.0
10368,Talara,-4.5833,-81.2667,91444.0
10370,Peñaflor,-33.6167,-70.9167,90201.0
10371,Votuporanga,-20.4228,-49.9728,91278.0
10373,Caçapava,-23.1008,-45.7069,91162.0
10377,São Félix do Xingu,-6.645,-51.995,91340.0
10378,Cáceres,-16.0711,-57.6789,91271.0
10386,Itajubá,-22.4258,-45.4528,90658.0
10395,Fundación,10.5172,-74.1922,90514.0
10396,São João del Rei,-21.1358,-44.2619,90497.0
10408,Ocaña,8.2461,-73.3553,90037.0
10421,Chosica,-11.9361,-76.6972,88606.0
10425,Cantaura,9.3005,-64.3564,89552.0
10440,São João da Boa Vista,-21.9689,-46.7978,89027.0
10443,Candeias,-12.6678,-38.5508,88806.0
10454,Montelíbano,7.9711,-75.4181,88674.0
10466,La Grita,8.1333,-71.9833,88450.0
10468,Avaré,-23.0989,-48.9258,88385.0
10473,Maiquetía,10.5958,-66.9772,87909.0
10478,Ponta Porã,-22.5358,-55.7258,88164.0
10481,São Pedro da Aldeia,-22.8389,-42.1028,87875.0
10487,São Gonçalo do Amarante,-5.7928,-35.3289,87668.0
10488,Jataí,-17.8808,-51.7139,88006.0
10496,Santa Cruz do Capibaribe,-7.9573,-36.2047,87582.0
10499,Pergamino,-33.8836,-60.5669,87652.0
10517,Itabaiana,-10.685,-37.425,86967.0
10519,Nova Lima,-19.9858,-43.8469,87000.0
10521,São Cristóvão,-11.015,-37.2058,86979.0
10528,Chiguayante,-36.9167,-73.0167,85863.0
10529,Campana,-34.1667,-58.9167,86860.0
10541,Tumaco,1.81,-78.81,86713.0
10551,San Antonio,-33.5809,-71.6132,86239.0
10552,Ubatuba,-23.4339,-45.0708,86392.0
10559,Olavarría,-36.9,-60.3333,86320.0
10578,Cacoal,-11.4386,-61.4472,85893.0
10579,Chiquinquirá,5.6175,-73.8164,85274.0
10580,Guanambi,-14.2228,-42.7808,85797.0
10584,Cachoeira do Sul,-30.0394,-52.8953,85712.0
10592,Caratinga,-19.79,-42.1389,85239.0
10601,Junín,-34.5939,-60.9464,85007.0
10608,Jacobina,-11.1808,-40.5178,84811.0
10610,Arujá,-23.3967,-46.3211,83939.0
10612,Senador Canedo,-16.7078,-49.0928,84443.0
10613,Paracatu,-17.2217,-46.875,84718.0
10615,Sabanalarga,10.63,-74.9236,84410.0
10622,Serra Talhada,-7.9858,-38.2958,84352.0
10624,Pará de Minas,-19.86,-44.6078,84215.0
10626,Chigorodó,7.6697,-76.6814,84183.0
10630,Cereté,8.8867,-75.7911,83917.0
10652,Serrinha,-11.6639,-39.0078,83275.0
10654,Santana do Livramento,-30.8908,-55.5328,83324.0
10657,São Sebastião,-23.804,-45.4051,83020.0
10659,Seropédica,-22.7439,-43.7078,82892.0
10663,Coari,-4.085,-63.1408,83078.0
10677,Barra do Corda,-5.5058,-45.2428,82830.0
10680,Sorriso,-12.545,-55.7108,82792.0
10684,Cruzeiro do Sul,-7.6308,-72.67,82622.0
10691,Patrocínio,-18.9439,-46.9928,82471.0
10694,Campo Mourão,-24.0458,-52.3828,82354.0
10703,Pilar,-34.4588,-58.9142,81120.0
10707,Funza,4.7175,-74.2094,80937.0
10712,Caldas,6.0886,-75.6361,81381.0
10715,Presidencia Roque Sáenz Peña,-26.7833,-60.45,81879.0
10717,Luján,-34.5703,-59.105,81749.0
10718,Aracruz,-19.82,-40.2728,81832.0
10720,Campo Limpo,-23.2064,-46.7844,80847.0
10721,Timóteo,-19.5828,-42.6439,81243.0
10726,Planaltina,-15.4528,-47.6139,81649.0
10727,Paranavaí,-23.0728,-52.465,81590.0
10732,Matão,-21.6033,-48.3658,81439.0
10734,General Roca,-39.0333,-67.5833,81534.0
10737,Itá,-25.4833,-57.35,81084.0
10741,Gobernador Gálvez,-33.0251,-60.6337,80769.0
10747,Senhor do Bonfim,-10.4628,-40.1908,81330.0
10766,Los Patios,7.8342,-72.505,80235.0
10769,Ipojuca,-8.4,-35.0625,80637.0
10779,Necochea,-38.55,-58.7333,80478.0
10792,Andahuaylas,-13.6575,-73.3833,80000.0
10804,San Carlos del Zulia,9.0,-71.95,80000.0
10820,Manhuaçu,-20.2581,-42.0336,79574.0
10826,Alfenas,-21.4289,-45.9469,79481.0
10835,Villa María,-32.4103,-63.2314,79356.0
10843,Huaral,-11.5008,-77.2091,79011.0
10846,Pato Branco,-26.2289,-52.6708,79011.0
10854,Francisco Beltrão,-26.0808,-53.055,78943.0
10855,Telêmaco Borba,-24.3239,-50.6158,78974.0
10856,Ijuí,-28.3878,-53.915,78915.0
10870,Tierralta,8.1728,-76.0594,78770.0
10875,Moju,-1.8839,-48.7689,78629.0
10884,Dias d’Ávila,-12.6128,-38.2969,78058.0
10891,Pinheiro,-2.5208,-45.0828,78162.0
10892,Arjona,10.255,-75.3447,78070.0
10909,Aquiraz,-3.9008,-38.3908,77717.0
10914,Bebedouro,-20.9494,-48.4792,77627.0
10919,Três Rios,-22.1169,-43.2089,77432.0
10925,Unaí,-16.3578,-46.9058,77565.0
10929,Santa Inês,-3.6669,-45.38,77282.0
10934,Araripina,-7.55,-40.5667,77302.0
10970,Gurupi,-11.7289,-49.0689,76755.0
10976,Gravatá,-8.2008,-35.565,76458.0
10983,Ibiúna,-23.6564,-47.2225,76432.0
10984,Venado Tuerto,-33.75,-61.9667,76432.0
10985,Sangolquí,-0.3344,-78.4475,75080.0
10989,Santo Ângelo,-28.2989,-54.2628,76275.0
10996,Itapetinga,-15.2489,-40.2478,76184.0
10997,Lins,-21.6786,-49.7425,76092.0
10999,Espinal,4.1486,-74.8819,75828.0
11001,Quixadá,-4.9708,-39.015,76105.0
11010,Jabuticabal,-21.255,-48.3219,75820.0
11011,Ovalle,-30.6031,-71.203,75864.0
11012,Rio Largo,-9.4778,-35.8528,75645.0
11021,Goiana,-7.5608,-35.0028,75644.0
11031,Redenção,-8.0289,-50.0308,75556.0
11034,Sapiranga,-29.6378,-51.0069,74985.0
11046,Carpina,-7.85,-35.25,74858.0
11050,Acacías,3.9889,-73.7647,75252.0
11065,São Bento do Sul,-26.25,-49.3789,74801.0
11078,Piraçununga,-21.9961,-47.4258,74587.0
11082,Copacabana,6.3486,-75.5103,73574.0
11085,Canindé,-4.3589,-39.3119,74473.0
11091,Palmeira dos Índios,-9.4069,-36.6278,74208.0
11093,João Monlevade,-19.81,-43.1739,73610.0
11096,Curvelo,-18.7558,-44.4308,74219.0
11102,Ouro Prêto,-20.3853,-43.5036,74036.0
11104,San Ramón de la Nueva Orán,-23.1361,-64.3222,74059.0
11109,Riberalta,-10.983,-66.1,74014.0
11113,Nova Serrana,-19.8758,-44.9839,73699.0
11125,Linares,-35.8454,-71.5979,73602.0
11127,Irecê,-11.3039,-41.8558,73380.0
11129,Quillota,-32.8799,-71.2474,73261.0
11135,Picos,-7.0769,-41.4669,73414.0
11148,Vinhedo,-23.03,-46.975,72550.0
11149,Chapadinha,-3.7419,-43.36,73350.0
11164,Santa Rosa de Cabal,4.8672,-75.6211,73028.0
11167,Itapira,-22.4361,-46.8217,72967.0
11171,La Dorada,5.4538,-74.6647,72925.0
11174,Alegrete,-29.7839,-55.7911,73028.0
11178,San Vicente del Caguán,2.1153,-74.77,72949.0
11184,Três Corações,-21.6947,-45.2553,72765.0
11185,Pacatuba,-3.9839,-38.62,72299.0
11186,Crateús,-5.1778,-40.6778,72812.0
11190,Aracati,-4.5619,-37.77,72727.0
11203,Concepción del Uruguay,-32.4833,-58.2333,72528.0
11204,Belo Jardim,-8.3358,-36.4239,72432.0
11212,Cajamar,-23.3558,-46.8769,71805.0
11214,Goya,-29.1333,-59.25,72304.0
11218,Lajeado,-29.4669,-51.9608,71445.0
11220,Casa Nova,-9.1619,-40.9708,72172.0
11232,Quixeramobim,-5.1989,-39.2928,71887.0
11233,Valença,-22.2458,-43.7,71843.0
11258,Villa Tunari,-16.9725,-65.42,71386.0
11262,Cabudare,10.0331,-69.2633,70578.0
11270,Corozal,9.3169,-75.2933,70853.0
11282,Caçador,-26.775,-51.015,70762.0
11296,Reconquista,-29.1443,-59.6438,70549.0
11298,São Sebastião do Paraíso,-20.9169,-46.9908,70450.0
11299,Caldas Novas,-17.7439,-48.6258,70473.0
11316,Villa del Rosario,7.8353,-72.4736,69833.0
11325,Cianorte,-23.6628,-52.605,69958.0
11331,Garzón,2.1961,-75.6292,69823.0
11335,Cataguases,-21.3889,-42.6969,69757.0
11337,Russas,-4.94,-37.9758,69833.0
11350,Paragominas,-2.9667,-47.4833,69613.0
11352,Macaíba,-5.8578,-35.3539,69467.0
11357,Bom Jesus da Lapa,-13.255,-43.4178,69526.0
11370,Planeta Rica,8.4089,-75.5819,69285.0
11375,Brumado,-14.2039,-41.665,69255.0
11383,Necoclí,8.4258,-76.7839,69090.0
11395,Arcoverde,-8.4189,-37.0539,68793.0
11399,Tianguá,-3.7319,-40.9919,68892.0
11402,Chulucanas,-5.1092,-80.1625,68835.0
11403,Sousa,-6.7608,-38.2308,68822.0
11408,Mococa,-21.4678,-47.0047,68797.0
11416,Santa Rosa,-27.8708,-54.4808,68587.0
11417,Concórdia,-27.2339,-52.0278,68621.0
11441,Fernandópolis,-20.2839,-50.2458,68120.0
11442,Ceará-Mirim,-5.6339,-35.4258,68141.0
11443,Conceição do Coité,-11.5639,-39.2828,68146.0
11464,Embu-Guaçu,-23.8322,-46.8114,67296.0
11471,Manaure,11.775,-72.4444,67584.0
11493,Pelileo,-1.3306,-78.5428,66836.0
11496,Caicó,-6.4578,-37.0978,67259.0
11499,Itamaraju,-17.0389,-39.5308,67249.0
11500,Rio Negro,-26.1,-49.79,65597.0
11501,Cosmópolis,-22.6458,-47.1961,66807.0
11508,Castro,-24.7908,-50.0119,67084.0
11520,Capanema,-1.1958,-47.1808,66759.0
11522,Janaúba,-15.8028,-43.3089,66803.0
11528,Las Heras,-32.825,-68.8017,66663.0
11550,Ilo,-17.6486,-71.3306,66118.0
11552,Itaberaba,-12.5278,-40.3069,66310.0
11558,Lençóis Paulista,-22.5986,-48.8003,66131.0
11560,Oberá,-27.4833,-55.1333,66112.0
11562,União dos Palmares,-9.1628,-36.0319,66017.0
11567,El Carmen de Bolívar,9.7183,-75.1225,66001.0
11570,Venâncio Aires,-29.6058,-52.1919,65946.0
11579,Santo Tomé,-31.6667,-60.7667,65684.0
11588,Tupã,-21.935,-50.5139,65651.0
11591,Daule,-1.8667,-79.9833,65145.0
11608,Icó,-6.4008,-38.8619,65456.0
11612,Januária,-15.4878,-44.3619,65463.0
11614,Peruíbe,-24.31,-47.0,65226.0
11626,Viana,-20.39,-40.4958,65001.0
11627,Marinilla,6.1744,-75.3389,64645.0
11628,Formiga,-20.4639,-45.4258,65128.0
11633,Caripito,10.111,-63.1048,64955.0
11666,Cruz das Almas,-12.67,-39.1019,64197.0
11668,San Felipe,-32.7507,-70.7251,64120.0
11677,Estância,-11.2678,-37.4378,64409.0
11682,Ouricuri,-7.8828,-40.0819,64358.0
11685,Ciénaga de Oro,8.875,-75.6211,64226.0
11698,Penedo,-10.29,-36.5858,64074.0
11722,Farroupilha,-29.225,-51.3478,63635.0
11724,Turbaco,10.3319,-75.4142,63450.0
11732,Escada,-8.3592,-35.2236,63517.0
11733,Chincha Alta,-13.45,-76.1333,63671.0
11741,Rolândia,-23.31,-51.3689,63316.0
11746,Balboa Heights,8.95,-79.5667,62882.0
11750,Santo Antônio do Descoberto,-15.94,-48.255,63248.0
11769,Puerto Asís,0.5006,-76.4989,63067.0
11774,São Borja,-28.6608,-56.0039,62990.0
11776,Pesqueira,-8.3617,-36.6947,62931.0
11780,Yurimaguas,-5.9,-76.0833,62903.0
11786,Cruz Alta,-28.6386,-53.6064,62821.0
11791,Camaquã,-30.8528,-51.8153,62764.0
11793,Oriximiná,-1.7658,-55.8658,62794.0
11800,Camboriú,-27.025,-48.6539,62361.0
11811,Villa Carlos Paz,-31.4,-64.5167,62423.0
11814,Tefé,-3.3539,-64.7108,62444.0
11815,Riosucio,5.4208,-75.7028,62296.0
11835,Penápolis,-21.42,-50.0778,62071.0
11836,Itapecuru Mirim,-3.3928,-44.3589,62110.0
11838,Ipirá,-12.1578,-39.7369,62095.0
11842,Grajaú,-5.8189,-46.1389,62093.0
11843,Morada Nova,-5.1069,-38.3728,62065.0
11845,Pacajus,-4.1728,-38.4608,61838.0
11851,Zaraza,9.3394,-65.3167,62027.0
11852,San Francisco,-31.4356,-62.0714,62000.0
11856,San Antonio del Táchira,7.8145,-72.4431,61630.0
11860,Plato,9.7925,-74.7825,61856.0
11862,Piripiri,-4.2728,-41.7769,61834.0
11863,Sarandí,-34.6833,-58.3333,60752.0
11866,Santo Amaro,-12.5469,-38.7119,61702.0
11870,Coroatá,-4.13,-44.1239,61725.0
11886,Cajazeiras,-6.89,-38.5619,61431.0
11890,Araranguá,-28.935,-49.4858,61310.0
11895,Rio do Sul,-27.2139,-49.6428,61198.0
11897,Vacaria,-28.5119,-50.9339,61342.0
11903,Acaraú,-2.8858,-40.12,61210.0
11913,Navegantes,-26.8989,-48.6539,60556.0
11915,Campo Bom,-29.6789,-51.0528,60074.0
11916,Tabatinga,-4.2525,-69.9381,61028.0
11933,Villamaría,5.0456,-75.5153,60729.0
11936,Tartagal,-22.5,-63.8333,60819.0
11945,Igarapé-Miri,-1.975,-48.96,60675.0
11948,Batatais,-20.8911,-47.585,60589.0
11954,São Miguel dos Campos,-9.7808,-36.0939,60539.0
11963,São Gabriel,-30.3358,-54.32,60425.0
11976,Esmeraldas,-19.7628,-44.3139,60271.0
11987,Camocim,-2.9019,-40.8408,60158.0
11995,Benevides,-1.3608,-48.245,59836.0
12005,San Marcos,8.6622,-75.1289,59976.0
12007,Lagoa Santa,-19.6269,-43.89,59770.0
12010,Maués,-3.3836,-57.7186,59983.0
12025,Palmares,-8.6828,-35.5919,59526.0
12033,Goianésia,-15.3169,-49.1169,59549.0
12037,Montenegro,-29.6889,-51.4608,59415.0
12038,Santa Isabel do Pará,-1.2989,-48.1608,59466.0
12046,Los Andes,-32.8337,-70.5982,59388.0
12048,Lucas do Rio Verde,-13.05,-55.9108,59436.0
12057,Caràzinho,-28.2839,-52.7858,59317.0
12083,Pamplona,7.3761,-72.6483,58975.0
12084,Florida,3.3217,-76.2347,58988.0
12095,Barra do Garças,-15.89,-52.2569,58974.0
12100,Pedro Leopoldo,-19.6178,-44.0428,58740.0
12111,Bezerros,-8.2333,-35.75,58668.0
12116,Surubim,-7.8319,-35.7558,58515.0
12132,Lambayeque,-6.7,-79.9,58276.0
12137,Guarabira,-6.855,-35.49,58162.0
12139,San Pedro,-24.2196,-64.87,58430.0
12144,San Fernando,-34.5839,-70.9891,58367.0
12150,Punta Alta,-38.88,-62.075,58315.0
12151,Biguaçu,-27.4939,-48.6558,58206.0
12176,Pradera,3.4189,-76.2439,57990.0
12177,Gaspar,-26.9308,-48.9589,57981.0
12182,Mirassol,-20.8189,-49.5208,57857.0
12211,Orito,0.6661,-76.8708,57774.0
12218,Campo Alegre,-9.7819,-36.3508,57548.0
12219,Ibitinga,-21.7578,-48.8289,57649.0
12222,Floriano,-6.7669,-43.0228,57690.0
12235,Nova Odessa,-22.7778,-47.2958,56764.0
12237,Ponte Nova,-20.4158,-42.9089,57390.0
